Time (ms),Rod Temperature,Green Cord Temperature,Average Temperature,Shade Openness,Motor Angle,Target Temperature,PID Error,PID Integral,PID Derivative,PID Output
525095.0,53.0,55.5,54.25,1.0,130.0,60.0,5.75,10.0,-0.02,0.32
527095.0,53.06,55.5,54.28,1.0,130.0,60.0,5.72,10.0,-0.02,0.32
529095.0,53.13,55.75,54.44,1.0,130.0,60.0,5.56,10.0,-0.08,0.31
531095.0,53.19,55.75,54.47,1.0,130.0,60.0,5.53,10.0,-0.02,0.31
533095.0,53.25,55.75,54.5,1.0,130.0,60.0,5.5,10.0,-0.02,0.31
535095.0,53.31,56.0,54.66,1.0,130.0,60.0,5.34,10.0,-0.08,0.3
537095.0,53.31,56.0,54.66,1.0,130.0,60.0,5.34,10.0,0.0,0.3
539095.0,53.38,56.0,54.69,1.0,130.0,60.0,5.31,10.0,-0.02,0.3
541095.0,53.44,56.0,54.72,1.0,130.0,60.0,5.28,10.0,-0.02,0.3
543095.0,53.5,56.0,54.75,1.0,130.0,60.0,5.25,10.0,-0.02,0.3
545095.0,53.56,56.0,54.78,1.0,130.0,60.0,5.22,10.0,-0.02,0.29
547095.0,53.63,56.25,54.94,1.0,130.0,60.0,5.06,10.0,-0.08,0.29
549095.0,53.63,56.25,54.94,1.0,130.0,60.0,5.06,10.0,0.0,0.29
551095.0,53.69,56.25,54.97,1.0,130.0,60.0,5.03,10.0,-0.02,0.28
553095.0,53.75,56.25,55.0,1.0,130.0,60.0,5.0,10.0,-0.02,0.28
555095.0,53.81,56.25,55.03,1.0,130.0,60.0,4.97,10.0,-0.02,0.28
557095.0,53.88,56.25,55.06,1.0,130.0,60.0,4.94,10.0,-0.02,0.28
559095.0,53.94,56.5,55.22,1.0,130.0,60.0,4.78,10.0,-0.08,0.27
561095.0,54.0,56.5,55.25,1.0,130.0,60.0,4.75,10.0,-0.02,0.27
563095.0,54.06,56.5,55.28,1.0,130.0,60.0,4.72,10.0,-0.02,0.27
565095.0,54.06,56.75,55.41,1.0,130.0,60.0,4.59,10.0,-0.06,0.26
567095.0,54.13,56.75,55.44,1.0,130.0,60.0,4.56,10.0,-0.02,0.26
569095.0,54.25,56.75,55.5,1.0,130.0,60.0,4.5,10.0,-0.03,0.26
571095.0,54.25,56.75,55.5,1.0,130.0,60.0,4.5,10.0,0.0,0.26
573095.0,54.31,56.75,55.53,1.0,130.0,60.0,4.47,10.0,-0.02,0.26
575095.0,54.38,56.75,55.56,1.0,130.0,60.0,4.44,10.0,-0.02,0.25
577095.0,54.44,57.0,55.72,1.0,130.0,60.0,4.28,10.0,-0.08,0.25
579095.0,54.5,56.75,55.63,1.0,130.0,60.0,4.38,10.0,0.05,0.25
581095.0,54.5,57.0,55.75,1.0,130.0,60.0,4.25,10.0,-0.06,0.24
583095.0,54.56,57.0,55.78,1.0,130.0,60.0,4.22,10.0,-0.02,0.24
585095.0,54.63,57.0,55.81,1.0,130.0,60.0,4.19,10.0,-0.02,0.24
587095.0,54.69,57.25,55.97,1.0,130.0,60.0,4.03,10.0,-0.08,0.23
589095.0,54.75,57.25,56.0,1.0,130.0,60.0,4.0,10.0,-0.02,0.23
591095.0,54.81,57.25,56.03,1.0,130.0,60.0,3.97,10.0,-0.02,0.23
593095.0,54.88,57.5,56.19,1.0,130.0,60.0,3.81,10.0,-0.08,0.22
595095.0,54.88,57.25,56.06,1.0,130.0,60.0,3.94,10.0,0.06,0.23
597095.0,54.94,57.5,56.22,1.0,130.0,60.0,3.78,10.0,-0.08,0.22
599095.0,55.0,57.5,56.25,1.0,130.0,60.0,3.75,10.0,-0.02,0.22
601095.0,55.06,57.75,56.41,1.0,130.0,60.0,3.59,10.0,-0.08,0.21
603095.0,55.06,57.5,56.28,1.0,130.0,60.0,3.72,10.0,0.06,0.22
605095.0,55.13,57.75,56.44,1.0,130.0,60.0,3.56,10.0,-0.08,0.21
607095.0,55.19,57.75,56.47,1.0,130.0,60.0,3.53,10.0,-0.02,0.21
609095.0,55.25,58.0,56.63,1.0,130.0,60.0,3.38,10.0,-0.08,0.2
611095.0,55.31,58.0,56.66,1.0,130.0,60.0,3.34,10.0,-0.02,0.2
613095.0,55.38,58.0,56.69,1.0,130.0,60.0,3.31,10.0,-0.02,0.2
615095.0,55.44,58.0,56.72,1.0,130.0,60.0,3.28,10.0,-0.02,0.2
617095.0,55.5,58.25,56.88,1.0,130.0,60.0,3.13,10.0,-0.08,0.19
619095.0,55.5,58.0,56.75,1.0,130.0,60.0,3.25,10.0,0.06,0.2
621095.0,55.56,58.25,56.91,1.0,130.0,60.0,3.09,10.0,-0.08,0.19
623095.0,55.63,58.25,56.94,1.0,130.0,60.0,3.06,10.0,-0.02,0.19
625095.0,55.69,58.25,56.97,1.0,130.0,60.0,3.03,10.0,-0.02,0.18
627095.0,55.75,58.25,57.0,1.0,130.0,60.0,3.0,10.0,-0.02,0.18
629095.0,55.75,58.25,57.0,1.0,130.0,60.0,3.0,10.0,0.0,0.18
631095.0,55.88,58.5,57.19,1.0,130.0,60.0,2.81,10.0,-0.09,0.17
633095.0,55.88,58.5,57.19,1.0,130.0,60.0,2.81,10.0,0.0,0.17
635095.0,55.94,58.5,57.22,1.0,130.0,60.0,2.78,10.0,-0.02,0.17
637095.0,56.0,58.5,57.25,1.0,130.0,60.0,2.75,10.0,-0.02,0.17
639095.0,56.06,58.5,57.28,1.0,130.0,60.0,2.72,10.0,-0.02,0.17
641095.0,56.06,58.75,57.41,1.0,130.0,60.0,2.59,10.0,-0.06,0.16
643095.0,56.13,58.75,57.44,1.0,130.0,60.0,2.56,10.0,-0.02,0.16
645095.0,56.19,58.75,57.47,1.0,130.0,60.0,2.53,10.0,-0.02,0.16
647095.0,56.25,59.0,57.63,1.0,130.0,60.0,2.38,10.0,-0.08,0.15
649095.0,56.31,59.0,57.66,1.0,130.0,60.0,2.34,10.0,-0.02,0.15
651095.0,56.38,59.0,57.69,1.0,130.0,60.0,2.31,10.0,-0.02,0.15
653095.0,56.44,59.0,57.72,1.0,130.0,60.0,2.28,10.0,-0.02,0.15
655095.0,56.5,59.0,57.75,1.0,130.0,60.0,2.25,10.0,-0.02,0.15
657095.0,56.5,59.0,57.75,1.0,130.0,60.0,2.25,10.0,0.0,0.15
659095.0,56.56,59.0,57.78,1.0,130.0,60.0,2.22,10.0,-0.02,0.14
661095.0,56.63,59.0,57.81,1.0,130.0,60.0,2.19,10.0,-0.02,0.14
663095.0,56.63,59.0,57.81,1.0,130.0,60.0,2.19,10.0,0.0,0.14
665095.0,56.69,59.25,57.97,1.0,130.0,60.0,2.03,10.0,-0.08,0.13
667095.0,56.75,59.25,58.0,1.0,130.0,60.0,2.0,10.0,-0.02,0.13
669095.0,56.75,59.25,58.0,1.0,130.0,60.0,2.0,10.0,0.0,0.13
671095.0,56.81,59.25,58.03,1.0,130.0,60.0,1.97,10.0,-0.02,0.13
673095.0,56.88,59.5,58.19,1.0,130.0,60.0,1.81,10.0,-0.08,0.12
675095.0,56.94,59.5,58.22,1.0,130.0,60.0,1.78,10.0,-0.02,0.12
677095.0,57.0,59.5,58.25,1.0,130.0,60.0,1.75,10.0,-0.02,0.12
679095.0,57.06,59.75,58.41,1.0,130.0,60.0,1.59,10.0,-0.08,0.11
681095.0,57.13,59.5,58.31,1.0,130.0,60.0,1.69,10.0,0.05,0.12
683095.0,57.13,59.75,58.44,1.0,130.0,60.0,1.56,10.0,-0.06,0.11
685095.0,57.19,59.75,58.47,1.0,130.0,60.0,1.53,10.0,-0.02,0.11
687095.0,57.25,59.75,58.5,1.0,130.0,60.0,1.5,10.0,-0.02,0.11
689095.0,57.25,59.75,58.5,1.0,130.0,60.0,1.5,10.0,0.0,0.11
691095.0,57.38,59.75,58.56,1.0,130.0,60.0,1.44,10.0,-0.03,0.1
693095.0,57.38,59.75,58.56,1.0,130.0,60.0,1.44,10.0,0.0,0.11
695095.0,57.44,60.0,58.72,1.0,130.0,60.0,1.28,10.0,-0.08,0.1
697095.0,57.56,60.0,58.78,1.0,130.0,60.0,1.22,10.0,-0.03,0.09
699095.0,57.63,60.0,58.81,1.0,130.0,60.0,1.19,10.0,-0.02,0.09
701095.0,57.63,60.0,58.81,1.0,130.0,60.0,1.19,10.0,0.0,0.09
703095.0,57.69,60.0,58.84,1.0,130.0,60.0,1.16,10.0,-0.02,0.09
705095.0,57.75,60.25,59.0,1.0,130.0,60.0,1.0,10.0,-0.08,0.08
707095.0,57.75,60.25,59.0,1.0,130.0,60.0,1.0,10.0,0.0,0.08
709095.0,57.81,60.25,59.03,1.0,130.0,60.0,0.97,10.0,-0.02,0.08
711095.0,57.88,60.25,59.06,1.0,130.0,60.0,0.94,10.0,-0.02,0.08
713095.0,57.88,60.5,59.19,1.0,130.0,60.0,0.81,10.0,-0.06,0.07
715095.0,57.94,60.25,59.09,1.0,130.0,60.0,0.91,10.0,0.05,0.08
717095.0,57.94,60.25,59.09,1.0,130.0,60.0,0.91,10.0,0.0,0.08
719095.0,58.06,60.25,59.16,1.0,130.0,60.0,0.84,10.0,-0.03,0.07
721095.0,58.06,60.5,59.28,1.0,130.0,60.0,0.72,10.0,-0.06,0.07
723095.0,58.13,60.25,59.19,1.0,130.0,60.0,0.81,10.0,0.05,0.07
725095.0,58.19,60.75,59.47,1.0,130.0,60.0,0.53,10.0,-0.14,0.06
727095.0,58.25,60.5,59.38,1.0,130.0,60.0,0.63,10.0,0.05,0.07
729095.0,58.25,60.75,59.5,1.0,130.0,60.0,0.5,10.0,-0.06,0.06
731095.0,58.31,60.75,59.53,1.0,130.0,60.0,0.47,10.0,-0.02,0.06
733095.0,58.38,60.75,59.56,1.0,130.0,60.0,0.44,10.0,-0.02,0.05
735095.0,58.44,60.75,59.59,1.0,130.0,60.0,0.41,10.0,-0.02,0.05
737095.0,58.44,60.75,59.59,1.0,130.0,60.0,0.41,10.0,0.0,0.05
739095.0,58.5,60.75,59.63,1.0,130.0,60.0,0.37,10.0,-0.02,0.05
741095.0,58.56,60.75,59.66,1.0,130.0,60.0,0.34,10.0,-0.02,0.05
743095.0,58.63,61.0,59.81,1.0,130.0,60.0,0.19,10.0,-0.08,0.04
745095.0,58.69,61.0,59.84,1.0,130.0,60.0,0.16,10.0,-0.02,0.04
747095.0,58.69,61.0,59.84,1.0,130.0,60.0,0.16,10.0,0.0,0.04
749095.0,58.75,61.0,59.88,1.0,130.0,60.0,0.12,10.0,-0.02,0.04
751095.0,58.81,61.25,60.03,1.0,130.0,60.0,-0.03,9.94,-0.08,0.03
753095.0,58.88,61.25,60.06,1.0,130.0,60.0,-0.06,9.81,-0.02,0.03
755095.0,58.88,61.0,59.94,1.0,130.0,60.0,0.06,9.94,0.06,0.04
757095.0,58.94,61.0,59.97,1.0,130.0,60.0,0.03,10.0,-0.02,0.03
759095.0,59.0,61.25,60.13,1.0,130.0,60.0,-0.12,9.75,-0.08,0.02
761095.0,59.06,61.25,60.16,1.0,130.0,60.0,-0.16,9.44,-0.02,0.02
763095.0,59.06,61.25,60.16,1.0,130.0,60.0,-0.16,9.13,0.0,0.02
765095.0,59.13,61.25,60.19,1.0,130.0,60.0,-0.19,8.75,-0.02,0.02
767095.0,59.19,61.25,60.22,1.0,130.0,60.0,-0.22,8.31,-0.02,0.02
769095.0,59.19,61.25,60.22,1.0,130.0,60.0,-0.22,7.88,0.0,0.02
771095.0,59.25,61.5,60.38,1.0,130.0,60.0,-0.37,7.13,-0.08,0.0
773095.0,59.31,61.5,60.41,1.0,130.0,60.0,-0.41,6.31,-0.02,0.0
775095.0,59.38,61.5,60.44,1.0,129.48,60.0,-0.44,5.44,-0.02,-0.0
777095.0,59.44,61.75,60.59,0.98,127.29,60.0,-0.59,4.25,-0.08,-0.02
779095.0,59.44,61.5,60.47,0.97,125.82,60.0,-0.47,3.31,0.06,-0.01
781095.0,59.5,61.75,60.63,0.94,122.48,60.0,-0.63,2.06,-0.08,-0.03
783095.0,59.56,61.75,60.66,0.91,118.5,60.0,-0.66,0.75,-0.02,-0.03
785095.0,59.56,61.75,60.66,0.88,113.99,60.0,-0.66,-0.56,0.0,-0.03
787095.0,59.63,61.75,60.69,0.84,108.65,60.0,-0.69,-1.94,-0.02,-0.04
789095.0,59.69,61.75,60.72,0.79,102.48,60.0,-0.72,-3.38,-0.02,-0.05
791095.0,59.75,61.75,60.75,0.73,95.46,60.0,-0.75,-4.88,-0.02,-0.05
793095.0,59.81,61.75,60.78,0.67,87.56,60.0,-0.78,-6.44,-0.02,-0.06
795095.0,59.81,62.0,60.91,0.6,77.96,60.0,-0.91,-8.25,-0.06,-0.07
797095.0,59.88,61.75,60.81,0.53,68.5,60.0,-0.81,-9.88,0.05,-0.07
799095.0,59.94,62.0,60.97,0.44,57.7,60.0,-0.97,-10.0,-0.08,-0.08
801095.0,59.94,62.0,60.97,0.36,47.07,60.0,-0.97,-10.0,0.0,-0.08
803095.0,60.0,62.0,61.0,0.28,36.2,60.0,-1.0,-10.0,-0.02,-0.08
805095.0,60.06,62.0,61.03,0.19,25.13,60.0,-1.03,-10.0,-0.02,-0.09
807095.0,60.13,62.0,61.06,0.11,13.86,60.0,-1.06,-10.0,-0.02,-0.09
809095.0,60.19,62.25,61.22,0.01,1.44,60.0,-1.22,-10.0,-0.08,-0.1
811095.0,60.19,62.25,61.22,0.0,0.0,60.0,-1.22,-10.0,0.0,-0.09
813095.0,60.25,62.25,61.25,0.0,0.0,60.0,-1.25,-10.0,-0.02,-0.1
815095.0,60.31,62.25,61.28,0.0,0.0,60.0,-1.28,-10.0,-0.02,-0.1
817095.0,60.31,62.5,61.41,0.0,0.0,60.0,-1.41,-10.0,-0.06,-0.1
819095.0,60.38,62.5,61.44,0.0,0.0,60.0,-1.44,-10.0,-0.02,-0.11
821095.0,60.44,62.25,61.34,0.0,0.0,60.0,-1.34,-10.0,0.05,-0.1
823095.0,60.44,62.5,61.47,0.0,0.0,60.0,-1.47,-10.0,-0.06,-0.11
825095.0,60.5,62.75,61.63,0.0,0.0,60.0,-1.63,-10.0,-0.08,-0.12
827095.0,60.56,62.5,61.53,0.0,0.0,60.0,-1.53,-10.0,0.05,-0.11
829095.0,60.63,62.5,61.56,0.0,0.0,60.0,-1.56,-10.0,-0.02,-0.11
831095.0,60.69,62.5,61.59,0.0,0.0,60.0,-1.59,-10.0,-0.02,-0.11
833095.0,60.69,62.75,61.72,0.0,0.0,60.0,-1.72,-10.0,-0.06,-0.12
835095.0,60.75,62.75,61.75,0.0,0.0,60.0,-1.75,-10.0,-0.02,-0.12
837095.0,60.81,62.75,61.78,0.0,0.0,60.0,-1.78,-10.0,-0.02,-0.12
839095.0,60.81,62.75,61.78,0.0,0.0,60.0,-1.78,-10.0,0.0,-0.12
841095.0,60.88,62.75,61.81,0.0,0.0,60.0,-1.81,-10.0,-0.02,-0.12
843095.0,60.94,63.0,61.97,0.0,0.0,60.0,-1.97,-10.0,-0.08,-0.13
845095.0,61.06,63.0,62.03,0.0,0.0,60.0,-2.03,-10.0,-0.03,-0.14
848325.0,61.06,63.0,62.03,0.0,0.0,60.0,-2.03,-10.0,0.0,-0.13
850325.0,61.13,63.0,62.06,0.0,0.0,60.0,-2.06,-10.0,-0.02,-0.14
853549.0,61.19,63.0,62.09,0.0,0.0,60.0,-2.09,-10.0,-0.01,-0.14
855549.0,61.19,63.0,62.09,0.0,0.0,60.0,-2.09,-10.0,0.0,-0.14
857549.0,61.25,63.25,62.25,0.0,0.0,60.0,-2.25,-10.0,-0.08,-0.15
859549.0,61.31,63.25,62.28,0.0,0.0,60.0,-2.28,-10.0,-0.02,-0.15
861549.0,61.38,63.25,62.31,0.0,0.0,60.0,-2.31,-10.0,-0.02,-0.15
863549.0,61.38,63.25,62.31,0.0,0.0,60.0,-2.31,-10.0,0.0,-0.15
865549.0,61.5,63.5,62.5,0.0,0.0,60.0,-2.5,-10.0,-0.09,-0.16
868772.0,61.5,63.5,62.5,0.0,0.0,60.0,-2.5,-10.0,0.0,-0.16
870772.0,61.56,63.5,62.53,0.0,0.0,60.0,-2.53,-10.0,-0.02,-0.16
872772.0,61.63,63.5,62.56,0.0,0.0,60.0,-2.56,-10.0,-0.02,-0.16
874772.0,61.69,63.75,62.72,0.0,0.0,60.0,-2.72,-10.0,-0.08,-0.17
877996.0,61.75,63.75,62.75,0.0,0.0,60.0,-2.75,-10.0,-0.01,-0.17
879996.0,61.75,63.75,62.75,0.0,0.0,60.0,-2.75,-10.0,0.0,-0.17
881996.0,61.88,63.75,62.81,0.0,0.0,60.0,-2.81,-10.0,-0.03,-0.17
885219.0,61.88,63.75,62.81,0.0,0.0,60.0,-2.81,-10.0,0.0,-0.17
887219.0,61.94,64.0,62.97,0.0,0.0,60.0,-2.97,-10.0,-0.08,-0.18
889219.0,61.94,64.0,62.97,0.0,0.0,60.0,-2.97,-10.0,0.0,-0.18
891219.0,62.0,64.0,63.0,0.0,0.0,60.0,-3.0,-10.0,-0.02,-0.18
893219.0,62.06,64.25,63.16,0.0,0.0,60.0,-3.16,-10.0,-0.08,-0.19
895219.0,62.13,64.0,63.06,0.0,0.0,60.0,-3.06,-10.0,0.05,-0.19
897219.0,62.13,64.25,63.19,0.0,0.0,60.0,-3.19,-10.0,-0.06,-0.19
899219.0,62.19,64.0,63.09,0.0,0.0,60.0,-3.09,-10.0,0.05,-0.19
901219.0,62.25,64.25,63.25,0.0,0.0,60.0,-3.25,-10.0,-0.08,-0.2
903219.0,62.31,64.0,63.16,0.0,0.0,60.0,-3.16,-10.0,0.05,-0.19
905219.0,62.31,64.25,63.28,0.0,0.0,60.0,-3.28,-10.0,-0.06,-0.2
907219.0,62.38,64.0,63.19,0.0,0.0,60.0,-3.19,-10.0,0.05,-0.19
909219.0,62.44,64.0,63.22,0.0,0.0,60.0,-3.22,-10.0,-0.02,-0.19
911219.0,62.44,63.75,63.09,0.0,0.0,60.0,-3.09,-10.0,0.06,-0.19
913219.0,62.5,63.5,63.0,0.0,0.0,60.0,-3.0,-10.0,0.05,-0.18
915219.0,62.5,63.75,63.13,0.0,0.0,60.0,-3.13,-10.0,-0.06,-0.19
917219.0,62.5,63.5,63.0,0.0,0.0,60.0,-3.0,-10.0,0.06,-0.18
919219.0,62.5,63.25,62.88,0.0,0.0,60.0,-2.88,-10.0,0.06,-0.18
921219.0,62.56,63.5,63.03,0.0,0.0,60.0,-3.03,-10.0,-0.08,-0.19
923219.0,62.56,63.5,63.03,0.0,0.0,60.0,-3.03,-10.0,0.0,-0.18
925219.0,62.56,63.25,62.91,0.0,0.0,60.0,-2.91,-10.0,0.06,-0.18
927219.0,62.5,63.25,62.88,0.0,0.0,60.0,-2.88,-10.0,0.02,-0.18
929219.0,62.5,63.0,62.75,0.0,0.0,60.0,-2.75,-10.0,0.06,-0.17
931219.0,62.5,63.0,62.75,0.0,0.0,60.0,-2.75,-10.0,0.0,-0.17
933219.0,62.5,63.25,62.88,0.0,0.0,60.0,-2.88,-10.0,-0.06,-0.18
935219.0,62.5,63.0,62.75,0.0,0.0,60.0,-2.75,-10.0,0.06,-0.17
937219.0,62.5,63.0,62.75,0.0,0.0,60.0,-2.75,-10.0,0.0,-0.17
939219.0,62.44,63.0,62.72,0.0,0.0,60.0,-2.72,-10.0,0.02,-0.17
941219.0,62.44,63.0,62.72,0.0,0.0,60.0,-2.72,-10.0,0.0,-0.17
943219.0,62.44,62.75,62.59,0.0,0.0,60.0,-2.59,-10.0,0.06,-0.16
945219.0,62.38,63.0,62.69,0.0,0.0,60.0,-2.69,-10.0,-0.05,-0.17
947219.0,62.38,63.0,62.69,0.0,0.0,60.0,-2.69,-10.0,0.0,-0.17
949219.0,62.38,63.0,62.69,0.0,0.0,60.0,-2.69,-10.0,0.0,-0.17
951219.0,62.31,62.75,62.53,0.0,0.0,60.0,-2.53,-10.0,0.08,-0.16
953219.0,62.31,62.75,62.53,0.0,0.0,60.0,-2.53,-10.0,0.0,-0.16
955219.0,62.25,62.75,62.5,0.0,0.0,60.0,-2.5,-10.0,0.02,-0.16
957219.0,62.25,62.75,62.5,0.0,0.0,60.0,-2.5,-10.0,0.0,-0.16
959219.0,62.25,62.75,62.5,0.0,0.0,60.0,-2.5,-10.0,0.0,-0.16
961219.0,62.19,62.5,62.34,0.0,0.0,60.0,-2.34,-10.0,0.08,-0.15
963219.0,62.19,62.25,62.22,0.0,0.0,60.0,-2.22,-10.0,0.06,-0.14
965219.0,62.13,62.75,62.44,0.0,0.0,60.0,-2.44,-10.0,-0.11,-0.16
967219.0,62.13,62.5,62.31,0.0,0.0,60.0,-2.31,-10.0,0.06,-0.15
969219.0,62.13,62.5,62.31,0.0,0.0,60.0,-2.31,-10.0,0.0,-0.15
971219.0,62.06,62.25,62.16,0.0,0.0,60.0,-2.16,-10.0,0.08,-0.14
973219.0,62.06,62.25,62.16,0.0,0.0,60.0,-2.16,-10.0,0.0,-0.14
975219.0,62.0,62.5,62.25,0.0,0.0,60.0,-2.25,-10.0,-0.05,-0.15
977219.0,61.94,62.25,62.09,0.0,0.0,60.0,-2.09,-10.0,0.08,-0.14
979219.0,61.94,62.0,61.97,0.0,0.0,60.0,-1.97,-10.0,0.06,-0.13
981219.0,61.88,62.25,62.06,0.0,0.0,60.0,-2.06,-10.0,-0.05,-0.14
983219.0,61.88,62.25,62.06,0.0,0.0,60.0,-2.06,-10.0,0.0,-0.14
985219.0,61.81,62.25,62.03,0.0,0.0,60.0,-2.03,-10.0,0.02,-0.13
987219.0,61.81,62.25,62.03,0.0,0.0,60.0,-2.03,-10.0,0.0,-0.13
989219.0,61.75,62.0,61.88,0.0,0.0,60.0,-1.88,-10.0,0.08,-0.13
991219.0,61.75,62.0,61.88,0.0,0.0,60.0,-1.88,-10.0,0.0,-0.13
993219.0,61.69,61.75,61.72,0.0,0.0,60.0,-1.72,-10.0,0.08,-0.12
995219.0,61.69,62.0,61.84,0.0,0.0,60.0,-1.84,-10.0,-0.06,-0.13
997219.0,61.63,61.75,61.69,0.0,0.0,60.0,-1.69,-10.0,0.08,-0.12
999219.0,61.56,62.0,61.78,0.0,0.0,60.0,-1.78,-10.0,-0.05,-0.12
1001219.0,61.56,61.75,61.66,0.0,0.0,60.0,-1.66,-10.0,0.06,-0.12
1003219.0,61.5,61.75,61.63,0.0,0.0,60.0,-1.63,-10.0,0.02,-0.11
1005219.0,61.5,61.75,61.63,0.0,0.0,60.0,-1.63,-10.0,0.0,-0.11
1007219.0,61.5,61.75,61.63,0.0,0.0,60.0,-1.63,-10.0,0.0,-0.11
1009219.0,61.44,61.75,61.59,0.0,0.0,60.0,-1.59,-10.0,0.02,-0.11
1011219.0,61.44,61.75,61.59,0.0,0.0,60.0,-1.59,-10.0,0.0,-0.11
1013219.0,61.38,61.75,61.56,0.0,0.0,60.0,-1.56,-10.0,0.02,-0.11
1015219.0,61.38,61.75,61.56,0.0,0.0,60.0,-1.56,-10.0,0.0,-0.11
1017219.0,61.31,61.75,61.53,0.0,0.0,60.0,-1.53,-10.0,0.02,-0.11
1019219.0,61.25,61.5,61.38,0.0,0.0,60.0,-1.37,-10.0,0.08,-0.1
1021219.0,61.25,61.75,61.5,0.0,0.0,60.0,-1.5,-10.0,-0.06,-0.11
1023219.0,61.19,61.75,61.47,0.0,0.0,60.0,-1.47,-10.0,0.02,-0.11
1025219.0,61.19,61.75,61.47,0.0,0.0,60.0,-1.47,-10.0,0.0,-0.11
1027219.0,61.13,61.5,61.31,0.0,0.0,60.0,-1.31,-10.0,0.08,-0.1
1029219.0,61.06,61.5,61.28,0.0,0.0,60.0,-1.28,-10.0,0.02,-0.1
1031219.0,61.06,61.5,61.28,0.0,0.0,60.0,-1.28,-10.0,0.0,-0.1
1033219.0,61.0,61.5,61.25,0.0,0.0,60.0,-1.25,-10.0,0.02,-0.1
1035219.0,60.94,61.75,61.34,0.0,0.0,60.0,-1.34,-10.0,-0.05,-0.1
1037219.0,60.94,61.5,61.22,0.0,0.0,60.0,-1.22,-10.0,0.06,-0.09
1039219.0,60.88,61.5,61.19,0.0,0.0,60.0,-1.19,-10.0,0.02,-0.09
1041219.0,60.88,61.5,61.19,0.0,0.0,60.0,-1.19,-10.0,0.0,-0.09
1043219.0,60.88,61.5,61.19,0.0,0.0,60.0,-1.19,-10.0,0.0,-0.09
1045219.0,60.81,61.5,61.16,0.0,0.0,60.0,-1.16,-10.0,0.02,-0.09
1047219.0,60.81,61.5,61.16,0.0,0.0,60.0,-1.16,-10.0,0.0,-0.09
1049219.0,60.75,61.5,61.13,0.0,0.0,60.0,-1.12,-10.0,0.02,-0.09
1051219.0,60.69,61.5,61.09,0.0,0.0,60.0,-1.09,-10.0,0.02,-0.09
1053219.0,60.69,61.25,60.97,0.0,0.0,60.0,-0.97,-10.0,0.06,-0.08
1055219.0,60.69,61.25,60.97,0.0,0.0,60.0,-0.97,-10.0,0.0,-0.08
1057219.0,60.69,61.25,60.97,0.0,0.0,60.0,-0.97,-10.0,0.0,-0.08
